title: exp3_null, recorded: 21.11.18 16.02.51, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:256, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:5000, units:emotiv,,,,,,,,,,,,,,,,,,,,,,,,,
74,16,4141.794872,4141.410256,4137.564102,4142.948718,4138.205128,4124.615384,4163.974359,4136.025641,4160,4153.076923,4155.641025,4154.230769,4138.461538,4148.717949,4,13,,,,,,,,,,,,,,,,,
75,16,4136.153846,4138.333333,4124.358974,4133.076923,4135.51282,4123.076923,4163.076923,4134.102564,4155.641025,4141.794872,4151.153846,4143.974359,4134.358974,4142.820513,239,12,,,,,,,,,,,,,,,,,
76,16,4135.51282,4135.641025,4127.435897,4126.666666,4127.435897,4123.846154,4159.230769,4127.179487,4141.794872,4122.307692,4143.717949,4136.410256,4130.641025,4137.692307,231,12,,,,,,,,,,,,,,,,,
77,16,4130.128205,4134.102564,4126.794872,4134.487179,4135.51282,4123.461538,4153.076923,4122.051282,4138.461538,4132.820513,4142.179487,4137.692307,4129.102564,4135.641025,136,12,,,,,,,,,,,,,,,,,
78,16,4131.153846,4135.128205,4129.230769,4139.615384,4143.333333,4122.051282,4147.692307,4124.615384,4136.538461,4132.948718,4141.923077,4141.794872,4129.487179,4138.076923,4,13,,,,,,,,,,,,,,,,,
79,16,4136.025641,4139.230769,4131.410256,4134.358974,4132.948718,4121.923077,4151.282051,4125.769231,4132.948718,4120,4141.410256,4145.769231,4134.102564,4143.589743,239,12,,,,,,,,,,,,,,,,,
80,16,4137.820513,4143.205128,4134.743589,4136.025641,4128.333333,4122.564102,4161.794872,4125.897436,4140.384615,4136.282051,4145.25641,4154.615384,4139.102564,4153.589743,231,12,,,,,,,,,,,,,,,,,
81,16,4142.307692,4139.615384,4140.897436,4140,4135.384615,4122.564102,4159.487179,4126.282051,4144.871795,4152.435897,4145.25641,4155.897436,4136.410256,4156.025641,136,12,,,,,,,,,,,,,,,,,
82,16,4141.282051,4137.820513,4134.358974,4138.333333,4142.564102,4121.538461,4153.205128,4127.179487,4145.641025,4144.358974,4146.538461,4149.74359,4139.487179,4153.076923,4,13,,,,,,,,,,,,,,,,,
83,16,4142.948718,4141.410256,4136.282051,4138.076923,4140.769231,4122.051282,4156.282051,4130.25641,4146.410256,4133.974359,4142.307692,4150.769231,4141.153846,4154.74359,239,12,,,,,,,,,,,,,,,,,
84,16,4139.615384,4137.948718,4136.794872,4137.051282,4136.410256,4123.846154,4158.333333,4127.948718,4141.538461,4133.205128,4133.974359,4148.461538,4132.051282,4152.820513,231,12,,,,,,,,,,,,,,,,,
85,16,4132.820513,4131.538461,4128.846154,4136.666666,4137.564102,4121.794872,4153.076923,4124.230769,4139.615384,4136.153846,4135.51282,4141.410256,4131.025641,4145.769231,136,12,,,,,,,,,,,,,,,,,
86,16,4139.487179,4131.282051,4132.820513,4137.948718,4127.820513,4119.871795,4149.230769,4126.153846,4138.974359,4133.076923,4132.564102,4143.076923,4128.461538,4144.74359,4,13,,,,,,,,,,,,,,,,,
87,16,4142.307692,4140.25641,4134.102564,4139.358974,4121.410256,4119.487179,4151.153846,4125.25641,4136.282051,4132.948718,4131.538461,4149.615384,4127.564102,4149.871795,239,12,,,,,,,,,,,,,,,,,
88,16,4145.25641,4148.333333,4141.538461,4147.948718,4136.025641,4119.102564,4151.923077,4121.923077,4135.641025,4134.615384,4142.820513,4152.435897,4138.846154,4154.102564,231,12,,,,,,,,,,,,,,,,,
89,16,4149.487179,4145,4145.51282,4155.384615,4152.051282,4120.51282,4153.461538,4123.205128,4140.25641,4133.333333,4149.230769,4152.692307,4140.897436,4154.615384,136,12,,,,,,,,,,,,,,,,,
90,16,4147.307692,4138.076923,4137.564102,4143.076923,4150.25641,4121.538461,4158.846154,4124.871795,4140.51282,4139.615384,4145.25641,4153.717949,4131.666666,4152.564102,4,13,,,,,,,,,,,,,,,,,
91,16,4150.897436,4142.051282,4143.461538,4136.794872,4137.179487,4120.769231,4156.025641,4122.435897,4132.179487,4137.179487,4144.230769,4153.717949,4135.51282,4153.076923,239,12,,,,,,,,,,,,,,,,,
92,16,4148.205128,4145,4143.589743,4148.461538,4140.25641,4121.025641,4150.25641,4121.282051,4134.871795,4130,4148.461538,4152.435897,4148.974359,4154.102564,231,12,,,,,,,,,,,,,,,,,
93,16,4143.717949,4137.564102,4136.282051,4144.74359,4144.102564,4121.794872,4149.230769,4122.564102,4140.51282,4135.25641,4143.974359,4149.487179,4142.179487,4151.538461,136,12,,,,,,,,,,,,,,,,,
94,16,4148.076923,4138.974359,4134.487179,4137.051282,4135.897436,4120.641025,4153.076923,4125.25641,4142.820513,4144.615384,4146.282051,4148.205128,4136.410256,4150.51282,4,13,,,,,,,,,,,,,,,,,
95,16,4148.589743,4146.794872,4135.769231,4148.461538,4138.846154,4120.769231,4154.615384,4127.179487,4153.846154,4148.589743,4158.461538,4153.974359,4147.692307,4150,239,12,,,,,,,,,,,,,,,,,
96,16,4145.25641,4140.128205,4143.589743,4155.897436,4139.358974,4122.820513,4149.871795,4125.25641,4154.615384,4145.769231,4152.435897,4156.282051,4144.615384,4148.333333,231,12,,,,,,,,,,,,,,,,,
97,16,4139.102564,4135.641025,4137.307692,4150.769231,4133.076923,4122.435897,4152.051282,4122.820513,4143.974359,4138.717949,4139.487179,4147.948718,4135.769231,4146.538461,136,12,,,,,,,,,,,,,,,,,
98,16,4141.538461,4145.641025,4135.897436,4148.461538,4139.487179,4121.794872,4161.794872,4124.743589,4141.794872,4138.205128,4146.410256,4146.153846,4140.25641,4148.974359,4,13,,,,,,,,,,,,,,,,,
99,16,4148.846154,4147.307692,4141.025641,4149.358974,4152.564102,4123.205128,4161.794872,4126.282051,4141.666666,4141.410256,4156.153846,4151.282051,4141.153846,4149.487179,239,12,,,,,,,,,,,,,,,,,
100,16,4138.846154,4139.615384,4130.25641,4141.794872,4141.538461,4121.666666,4150.384615,4118.846154,4127.051282,4127.179487,4145.641025,4142.051282,4129.230769,4138.205128,231,12,,,,,,,,,,,,,,,,,
101,16,4135.128205,4139.102564,4128.846154,4138.461538,4122.307692,4119.487179,4145.769231,4114.487179,4113.589743,4109.871795,4132.179487,4133.589743,4120.897436,4134.358974,136,12,,,,,,,,,,,,,,,,,
102,16,4141.794872,4138.589743,4132.307692,4146.666666,4133.205128,4123.205128,4156.025641,4121.153846,4129.743589,4124.615384,4132.307692,4140.128205,4127.051282,4144.74359,4,13,,,,,,,,,,,,,,,,,
103,16,4145.51282,4132.307692,4137.307692,4151.538461,4148.076923,4125.897436,4157.948718,4128.974359,4149.615384,4147.435897,4139.487179,4148.333333,4136.666666,4152.820513,239,12,,,,,,,,,,,,,,,,,
104,16,4144.871795,4134.358974,4140.384615,4148.846154,4142.820513,4123.461538,4152.820513,4132.564102,4147.179487,4139.487179,4143.076923,4147.435897,4140.128205,4151.282051,231,12,,,,,,,,,,,,,,,,,
105,16,4138.461538,4142.179487,4128.589743,4145.897436,4141.282051,4125.769231,4160.769231,4133.589743,4146.410256,4128.461538,4140.25641,4141.666666,4136.923077,4143.974359,136,12,,,,,,,,,,,,,,,,,
106,16,4139.487179,4135.384615,4128.846154,4151.025641,4138.205128,4129.743589,4166.282051,4135.769231,4154.358974,4135.384615,4131.666666,4137.692307,4130.769231,4141.794872,4,13,,,,,,,,,,,,,,,,,
107,16,4142.435897,4132.435897,4133.076923,4155.641025,4135.384615,4125.897436,4160.128205,4135.128205,4156.410256,4138.076923,4134.487179,4136.153846,4133.461538,4144.102564,239,12,,,,,,,,,,,,,,,,,
108,16,4146.538461,4142.564102,4134.487179,4154.74359,4138.589743,4121.282051,4158.333333,4129.743589,4150.641025,4125.769231,4145.128205,4142.307692,4139.487179,4146.282051,231,12,,,,,,,,,,,,,,,,,
109,16,4154.358974,4138.589743,4140.641025,4160.25641,4134.102564,4122.692307,4161.538461,4124.743589,4143.974359,4123.461538,4141.666666,4150.897436,4137.307692,4145.769231,136,12,,,,,,,,,,,,,,,,,
110,16,4143.846154,4127.692307,4132.820513,4165.128205,4128.846154,4123.076923,4159.615384,4123.846154,4138.333333,4139.102564,4134.743589,4143.717949,4126.282051,4137.820513,4,13,,,,,,,,,,,,,,,,,
111,16,4131.025641,4126.666666,4125.384615,4157.051282,4127.051282,4120.128205,4152.820513,4123.461538,4123.333333,4125.641025,4124.358974,4123.846154,4111.666666,4125.769231,239,12,,,,,,,,,,,,,,,,,
112,16,4131.282051,4130,4123.846154,4149.615384,4127.820513,4121.538461,4150.128205,4122.179487,4120,4109.358974,4121.923077,4122.564102,4116.410256,4126.282051,231,12,,,,,,,,,,,,,,,,,
113,16,4139.487179,4131.923077,4128.076923,4160.641025,4137.820513,4124.743589,4155.384615,4123.461538,4137.307692,4131.538461,4139.230769,4138.076923,4134.871795,4140.384615,136,12,,,,,,,,,,,,,,,,,
114,16,4145.384615,4134.487179,4139.487179,4172.307692,4145.25641,4123.974359,4159.615384,4123.846154,4143.333333,4141.923077,4148.076923,4142.948718,4136.153846,4145.128205,4,13,,,,,,,,,,,,,,,,,
115,16,4143.461538,4142.692307,4140.769231,4171.538461,4143.846154,4124.615384,4161.153846,4123.589743,4141.666666,4136.923077,4146.794872,4147.179487,4134.743589,4145,239,12,,,,,,,,,,,,,,,,,
116,16,4148.846154,4147.051282,4146.282051,4171.923077,4139.615384,4126.025641,4162.948718,4126.153846,4144.487179,4143.974359,4151.666666,4156.666666,4143.846154,4153.846154,231,12,,,,,,,,,,,,,,,,,
117,16,4149.871795,4141.410256,4147.435897,4173.333333,4139.230769,4124.487179,4165.384615,4131.923077,4149.358974,4146.410256,4159.74359,4159.358974,4149.230769,4158.076923,136,12,,,,,,,,,,,,,,,,,
118,16,4142.692307,4138.717949,4144.230769,4168.589743,4144.74359,4125,4172.179487,4133.461538,4151.153846,4143.205128,4158.461538,4160,4152.307692,4157.948718,4,13,,,,,,,,,,,,,,,,,
119,16,4142.692307,4137.948718,4147.435897,4157.564102,4144.102564,4127.820513,4178.076923,4129.487179,4144.615384,4146.538461,4146.538461,4153.717949,4146.666666,4156.410256,239,12,,,,,,,,,,,,,,,,,
120,16,4137.435897,4134.487179,4131.923077,4150.25641,4134.487179,4125.384615,4182.692308,4127.307692,4141.666666,4151.153846,4136.923077,4140.128205,4132.564102,4145.384615,231,12,,,,,,,,,,,,,,,,,
121,16,4133.589743,4132.307692,4127.820513,4152.692307,4132.820513,4123.076923,4182.435897,4124.871795,4137.179487,4143.974359,4132.435897,4137.307692,4126.410256,4137.820513,136,12,,,,,,,,,,,,,,,,,
122,16,4129.743589,4135.384615,4134.615384,4154.871795,4140.897436,4124.358974,4174.230769,4120.769231,4127.051282,4130.897436,4128.333333,4137.820513,4128.974359,4138.205128,4,13,,,,,,,,,,,,,,,,,
123,16,4126.025641,4144.487179,4131.025641,4152.179487,4142.692307,4122.948718,4166.666666,4122.179487,4125.897436,4125.769231,4126.282051,4134.871795,4129.615384,4137.307692,239,12,,,,,,,,,,,,,,,,,
124,16,4138.974359,4145.897436,4138.846154,4154.487179,4135,4120.897436,4165.641025,4125.641025,4129.358974,4127.435897,4127.564102,4143.589743,4127.948718,4140.25641,231,12,,,,,,,,,,,,,,,,,
125,16,4142.820513,4138.205128,4139.615384,4157.435897,4135.384615,4121.666666,4168.974359,4121.025641,4127.051282,4126.538461,4131.153846,4150.25641,4131.282051,4144.102564,136,12,,,,,,,,,,,,,,,,,
126,16,4135.897436,4136.538461,4140,4153.974359,4134.871795,4122.948718,4168.846154,4119.487179,4126.282051,4121.794872,4131.282051,4144.487179,4130.641025,4142.564102,4,13,,,,,,,,,,,,,,,,,
127,16,4138.461538,4140.897436,4142.435897,4152.051282,4131.410256,4123.076923,4169.102564,4129.743589,4132.179487,4125,4127.564102,4141.025641,4126.666666,4142.307692,54,0,,,,,,,,,,,,,,,,,
0,16,4138.589743,4140.641025,4139.487179,4148.974359,4139.871795,4123.461538,4176.153846,4134.487179,4140.384615,4132.564102,4127.564102,4144.358974,4130.769231,4145.384615,193,11,,,,,,,,,,,,,,,,,
1,16,4133.717948,4133.717948,4141.538461,4142.051282,4138.205128,4125.128205,4180.51282,4127.692307,4137.692307,4126.794872,4126.666666,4144.74359,4132.307692,4144.615384,222,12,,,,,,,,,,,,,,,,,
2,16,4122.307692,4122.820513,4128.846154,4135.384615,4125.897436,4125,4177.179487,4122.435897,4129.102564,4123.846154,4123.717948,4134.871795,4126.410256,4135.25641,207,10,,,,,,,,,,,,,,,,,
3,16,4117.820513,4114.487179,4122.435897,4130.25641,4119.230769,4122.692307,4172.564102,4124.743589,4124.615384,4130,4121.923077,4125.641025,4123.205128,4127.564102,39,12,,,,,,,,,,,,,,,,,
4,16,4128.589743,4123.846154,4133.717948,4131.538461,4123.076923,4122.948718,4175.384615,4128.076923,4131.923077,4134.743589,4123.846154,4131.666666,4130.897436,4135.25641,249,13,,,,,,,,,,,,,,,,,
5,16,4137.307692,4138.461538,4138.974359,4139.487179,4134.743589,4125.128205,4183.717949,4126.410256,4145.641025,4143.076923,4134.871795,4145.384615,4144.102564,4147.051282,237,8,,,,,,,,,,,,,,,,,
6,16,4140.641025,4140,4142.179487,4139.102564,4133.717948,4126.025641,4182.948718,4123.461538,4143.589743,4146.923077,4141.794872,4145.641025,4146.282051,4146.666666,137,12,,,,,,,,,,,,,,,,,
7,16,4131.282051,4136.410256,4134.615384,4127.692307,4128.974359,4124.230769,4177.179487,4122.820513,4138.461538,4145.897436,4136.666666,4139.487179,4140.769231,4138.461538,36,5,,,,,,,,,,,,,,,,,
8,16,4126.923077,4126.923077,4129.230769,4122.051282,4127.179487,4122.179487,4181.923077,4129.102564,4148.205128,4151.025641,4126.666666,4139.487179,4136.282051,4137.948718,135,12,,,,,,,,,,,,,,,,,
9,16,4133.076923,4119.358974,4132.820513,4123.717948,4123.589743,4124.487179,4194.615384,4137.948718,4156.666666,4151.794872,4126.410256,4139.615384,4139.615384,4145.384615,122,13,,,,,,,,,,,,,,,,,
10,16,4127.820513,4124.102564,4127.435897,4124.487179,4131.282051,4127.948718,4202.307692,4135.769231,4153.717949,4148.717949,4135,4137.820513,4147.179487,4144.615384,16,13,,,,,,,,,,,,,,,,,
11,16,4125.897436,4125.51282,4126.153846,4121.538461,4135.128205,4128.205128,4200.25641,4126.666666,4142.307692,4143.846154,4128.461538,4131.410256,4140.128205,4138.205128,242,12,,,,,,,,,,,,,,,,,
12,16,4125.128205,4120.384615,4121.025641,4116.153846,4126.282051,4125.769231,4202.820513,4121.794872,4136.025641,4145.25641,4116.923077,4121.794872,4128.076923,4131.410256,241,12,,,,,,,,,,,,,,,,,
13,16,4121.538461,4126.153846,4121.538461,4119.358974,4123.205128,4123.333333,4208.076923,4123.076923,4136.025641,4144.74359,4120.128205,4125,4132.051282,4128.589743,146,12,,,,,,,,,,,,,,,,,
14,16,4121.153846,4132.820513,4131.282051,4125.641025,4129.615384,4122.564102,4207.435897,4126.666666,4137.564102,4133.589743,4127.692307,4135.897436,4141.153846,4133.589743,16,13,,,,,,,,,,,,,,,,,
15,16,4117.307692,4126.794872,4125.769231,4122.435897,4132.307692,4123.589743,4209.358974,4126.410256,4142.820513,4140.769231,4126.282051,4133.974359,4140.384615,4133.205128,242,12,,,,,,,,,,,,,,,,,
16,16,4120.51282,4119.358974,4125.384615,4119.743589,4124.743589,4123.846154,4212.820513,4129.358974,4145.25641,4152.820513,4118.333333,4126.923077,4135,4126.923077,0,0,,,,,,,,,,,,,,,,,
17,16,4121.025641,4119.871795,4124.358974,4121.794872,4123.717948,4123.076923,4215.384615,4131.794872,4147.948718,4152.179487,4119.743589,4124.487179,4135.641025,4128.076923,0,0,,,,,,,,,,,,,,,,,
18,16,4117.692307,4121.794872,4123.461538,4119.743589,4131.025641,4123.717948,4221.282051,4126.794872,4150.25641,4154.74359,4128.846154,4125.128205,4136.410256,4132.564102,0,0,,,,,,,,,,,,,,,,,
19,16,4120.641025,4119.487179,4130.897436,4119.871795,4132.051282,4125.897436,4224.487179,4122.948718,4145.51282,4156.153846,4130.897436,4130.769231,4134.615384,4128.589743,0,0,,,,,,,,,,,,,,,,,
20,16,4117.692307,4124.487179,4124.871795,4121.923077,4134.871795,4126.153846,4224.102564,4124.615384,4141.923077,4147.948718,4132.435897,4132.307692,4138.333333,4123.076923,0,0,,,,,,,,,,,,,,,,,
21,16,4121.025641,4133.974359,4126.282051,4122.051282,4137.307692,4124.871795,4228.333333,4123.589743,4137.051282,4132.820513,4133.846154,4126.666666,4138.461538,4128.205128,0,0,,,,,,,,,,,,,,,,,
22,16,4126.666666,4131.538461,4128.846154,4122.692307,4135.128205,4125.641025,4238.589744,4121.025641,4132.051282,4127.564102,4126.025641,4121.538461,4129.358974,4130,0,0,,,,,,,,,,,,,,,,,
23,16,4122.051282,4128.205128,4122.820513,4116.923077,4132.051282,4125.897436,4241.538462,4122.948718,4131.666666,4134.487179,4116.282051,4122.307692,4125.641025,4126.153846,0,0,,,,,,,,,,,,,,,,,
24,16,4121.282051,4128.589743,4125.25641,4110.769231,4125.25641,4124.230769,4238.205128,4124.230769,4131.282051,4141.538461,4116.666666,4123.589743,4129.358974,4128.333333,0,0,,,,,,,,,,,,,,,,,
25,16,4122.564102,4123.589743,4123.076923,4112.435897,4125.384615,4123.461538,4245.384615,4122.051282,4140.897436,4150.384615,4126.538461,4123.205128,4136.282051,4135.25641,0,0,,,,,,,,,,,,,,,,,
26,16,4125.641025,4117.820513,4125.128205,4112.820513,4126.666666,4123.076923,4256.410256,4126.538461,4151.923077,4157.435897,4130,4127.564102,4140.384615,4137.179487,0,0,,,,,,,,,,,,,,,,,
27,16,4126.282051,4122.051282,4126.923077,4108.333333,4124.358974,4121.923077,4260.641026,4135,4153.333333,4159.487179,4128.974359,4129.871795,4142.179487,4133.333333,0,0,,,,,,,,,,,,,,,,,
28,16,4125.51282,4126.794872,4122.435897,4106.923077,4126.923077,4122.564102,4267.051282,4133.846154,4151.794872,4161.666666,4132.307692,4129.230769,4143.589743,4134.743589,0,0,,,,,,,,,,,,,,,,,
29,16,4131.538461,4120.384615,4125.641025,4105.384615,4124.743589,4123.589743,4272.307692,4129.102564,4146.025641,4154.871795,4123.974359,4129.615384,4133.846154,4139.230769,0,0,,,,,,,,,,,,,,,,,
30,16,4131.025641,4117.307692,4124.230769,4096.923077,4121.153846,4123.846154,4274.102564,4131.410256,4142.307692,4143.974359,4114.615384,4129.871795,4129.358974,4138.333333,0,0,,,,,,,,,,,,,,,,,
31,16,4131.923077,4119.743589,4127.307692,4093.461538,4118.589743,4125.25641,4276.923077,4136.153846,4142.179487,4139.74359,4122.435897,4133.333333,4140.384615,4140.25641,0,0,,,,,,,,,,,,,,,,,
32,16,4134.615384,4120.51282,4129.487179,4099.487179,4119.230769,4124.230769,4277.692308,4135.51282,4140,4136.538461,4130.128205,4135.384615,4144.615384,4144.74359,0,0,,,,,,,,,,,,,,,,,
33,16,4136.153846,4126.923077,4130.384615,4106.025641,4127.051282,4123.076923,4278.461539,4130.641025,4145.25641,4141.410256,4135.25641,4140,4145.51282,4147.051282,0,0,,,,,,,,,,,,,,,,,
34,16,4145.51282,4132.179487,4140.51282,4109.871795,4130,4123.974359,4282.435898,4130.641025,4150.384615,4156.153846,4145.384615,4149.615384,4153.461538,4150.769231,0,0,,,,,,,,,,,,,,,,,
35,16,4142.692307,4128.461538,4132.435897,4107.179487,4128.717948,4121.666666,4284.48718,4129.871795,4146.794872,4164.102564,4150.384615,4149.358974,4158.717949,4149.871795,0,0,,,,,,,,,,,,,,,,,
36,16,4135.641025,4121.153846,4128.205128,4103.205128,4124.615384,4119.102564,4285.128205,4127.820513,4144.487179,4161.794872,4149.871795,4145,4156.794872,4146.025641,0,0,,,,,,,,,,,,,,,,,
37,16,4136.538461,4121.666666,4135.384615,4103.205128,4122.692307,4122.692307,4288.076923,4129.743589,4147.692307,4166.025641,4156.282051,4148.076923,4157.307692,4149.358974,0,0,,,,,,,,,,,,,,,,,
38,16,4136.153846,4126.923077,4131.794872,4106.538461,4128.333333,4122.051282,4287.435898,4130.641025,4146.923077,4162.820513,4161.410256,4151.153846,4160.128205,4150.128205,0,0,,,,,,,,,,,,,,,,,
39,16,4140.769231,4124.615384,4134.230769,4107.307692,4121.923077,4116.923077,4283.205128,4131.794872,4140.897436,4145.897436,4158.076923,4148.333333,4156.538461,4148.846154,0,0,,,,,,,,,,,,,,,,,
40,16,4137.948718,4119.230769,4131.923077,4099.102564,4115.384615,4116.666666,4284.74359,4132.435897,4140.25641,4155.128205,4161.538461,4145.25641,4153.333333,4146.794872,0,0,,,,,,,,,,,,,,,,,
41,16,4134.358974,4118.589743,4130.128205,4094.102564,4125.384615,4116.153846,4281.794872,4129.230769,4139.358974,4165.384615,4163.974359,4143.333333,4154.358974,4143.076923,0,0,,,,,,,,,,,,,,,,,
42,16,4141.282051,4121.538461,4134.871795,4101.666666,4131.025641,4117.179487,4273.461539,4127.564102,4137.051282,4150.641025,4163.461538,4142.820513,4158.717949,4145.128205,0,0,,,,,,,,,,,,,,,,,
43,16,4139.102564,4123.846154,4130,4107.692307,4127.564102,4124.102564,4276.666667,4131.025641,4147.820513,4163.974359,4174.230769,4146.153846,4165.641025,4150.769231,0,0,,,,,,,,,,,,,,,,,
44,16,4132.435897,4121.538461,4131.794872,4102.307692,4127.051282,4125.25641,4277.564103,4133.205128,4152.051282,4182.435897,4175,4147.179487,4163.974359,4147.948718,0,0,,,,,,,,,,,,,,,,,
45,16,4131.410256,4118.717948,4129.102564,4096.923077,4132.051282,4119.102564,4268.461539,4129.871795,4144.871795,4164.487179,4164.487179,4145.25641,4162.948718,4142.051282,0,0,,,,,,,,,,,,,,,,,
46,16,4136.410256,4118.717948,4124.487179,4095.25641,4131.282051,4120.641025,4265.128205,4128.589743,4142.435897,4156.923077,4162.307692,4143.846154,4164.102564,4145.641025,0,0,,,,,,,,,,,,,,,,,
47,16,4136.282051,4117.435897,4127.948718,4092.307692,4122.051282,4126.410256,4264.615385,4131.538461,4146.282051,4173.846154,4162.179487,4139.358974,4155.51282,4145.25641,0,0,,,,,,,,,,,,,,,,,
48,16,4128.717948,4120.128205,4124.743589,4093.589743,4121.410256,4122.948718,4257.179487,4132.435897,4151.025641,4179.615384,4162.692307,4137.692307,4155.128205,4140,0,0,,,,,,,,,,,,,,,,,
49,16,4133.076923,4124.102564,4129.487179,4097.051282,4125.384615,4119.487179,4245.128205,4130.25641,4145.769231,4168.846154,4164.487179,4139.871795,4160.641025,4140,0,0,,,,,,,,,,,,,,,,,
50,16,4133.205128,4119.871795,4128.076923,4092.692307,4121.282051,4122.435897,4241.153846,4125.897436,4138.974359,4166.282051,4160,4135.769231,4153.717949,4136.794872,0,0,,,,,,,,,,,,,,,,,
51,16,4128.846154,4114.230769,4122.820513,4086.538461,4117.307692,4123.717948,4242.435897,4123.717948,4137.564102,4162.948718,4156.666666,4131.666666,4147.692307,4135.128205,0,0,,,,,,,,,,,,,,,,,
52,16,4136.538461,4116.153846,4131.025641,4092.820512,4120.897436,4121.794872,4237.820513,4127.820513,4136.025641,4150.384615,4159.102564,4136.025641,4157.948718,4144.615384,0,0,,,,,,,,,,,,,,,,,
53,16,4133.589743,4122.051282,4127.307692,4099.102564,4129.615384,4123.589743,4238.205128,4133.717948,4139.358974,4156.794872,4157.051282,4135.897436,4162.948718,4147.307692,0,0,,,,,,,,,,,,,,,,,
54,16,4127.435897,4120.769231,4123.333333,4093.589743,4126.923077,4124.230769,4238.717949,4134.358974,4140.25641,4170.51282,4149.74359,4128.974359,4151.282051,4138.205128,0,0,,,,,,,,,,,,,,,,,
55,16,4126.666666,4113.333333,4123.717948,4087.307692,4122.692307,4122.179487,4231.794872,4130.384615,4138.717949,4170,4152.948718,4129.615384,4150.128205,4134.230769,0,0,,,,,,,,,,,,,,,,,
56,16,4122.435897,4113.846154,4122.948718,4090.25641,4131.538461,4124.871795,4226.794872,4130.51282,4136.794872,4163.589743,4155.51282,4131.538461,4154.487179,4133.974359,0,0,,,,,,,,,,,,,,,,,
57,16,4121.666666,4116.794872,4122.692307,4094.230769,4136.794872,4125.769231,4225.384615,4127.179487,4128.205128,4150.384615,4142.564102,4122.051282,4145,4131.410256,0,0,,,,,,,,,,,,,,,,,
58,16,4120.25641,4117.692307,4115.641025,4091.923077,4131.666666,4120.128205,4218.717949,4121.410256,4125.51282,4144.615384,4139.487179,4117.179487,4141.410256,4130.51282,0,0,,,,,,,,,,,,,,,,,
59,16,4124.230769,4119.615384,4125.384615,4096.025641,4124.487179,4118.461538,4204.487179,4124.230769,4133.589743,4152.692307,4148.461538,4126.666666,4146.410256,4135.25641,0,0,,,,,,,,,,,,,,,,,
60,16,4126.282051,4124.230769,4131.794872,4104.871795,4129.358974,4121.666666,4199.230769,4126.410256,4138.076923,4154.74359,4151.538461,4133.205128,4148.974359,4138.205128,0,0,,,,,,,,,,,,,,,,,
61,16,4125.25641,4131.025641,4129.102564,4106.923077,4134.615384,4119.102564,4200.897436,4125.128205,4132.564102,4148.205128,4155.25641,4136.410256,4157.820513,4140.897436,0,0,,,,,,,,,,,,,,,,,
62,16,4132.692307,4133.333333,4140.51282,4106.410256,4127.307692,4116.923077,4195.51282,4123.846154,4128.205128,4148.461538,4159.230769,4140.128205,4161.794872,4148.589743,0,0,,,,,,,,,,,,,,,,,
63,16,4131.794872,4131.538461,4138.846154,4108.974359,4125.25641,4120.641025,4191.794872,4123.974359,4134.871795,4166.666666,4160.641025,4142.435897,4157.948718,4152.179487,0,0,,,,,,,,,,,,,,,,,
64,16,4127.435897,4124.358974,4132.051282,4103.846154,4124.487179,4122.692307,4190.51282,4123.846154,4134.102564,4171.538461,4153.717949,4141.153846,4156.282051,4147.179487,197,11,,,,,,,,,,,,,,,,,
65,16,4124.358974,4116.282051,4123.205128,4092.564102,4118.589743,4120.769231,4186.410256,4122.179487,4124.102564,4150.769231,4141.923077,4129.358974,4151.410256,4136.666666,223,12,,,,,,,,,,,,,,,,,
66,16,4121.923077,4117.179487,4116.282051,4089.871795,4118.461538,4118.717948,4181.153846,4120.897436,4125.51282,4143.076923,4139.358974,4122.051282,4145,4135.51282,208,10,,,,,,,,,,,,,,,,,
67,16,4128.461538,4119.615384,4126.025641,4095,4121.923077,4120,4180.641026,4123.461538,4128.076923,4151.410256,4141.538461,4129.358974,4142.435897,4140.769231,39,12,,,,,,,,,,,,,,,,,
68,16,4125.897436,4119.615384,4124.358974,4096.025641,4127.435897,4125.25641,4188.205128,4126.025641,4127.435897,4148.461538,4140.769231,4133.076923,4145.25641,4136.025641,253,13,,,,,,,,,,,,,,,,,
69,16,4121.410256,4117.051282,4121.666666,4092.307692,4125.51282,4126.666666,4190.641026,4125.51282,4127.820513,4135.51282,4134.487179,4125.51282,4143.461538,4129.615384,237,8,,,,,,,,,,,,,,,,,
70,16,4123.974359,4112.051282,4123.461538,4089.230769,4116.538461,4121.794872,4186.666667,4127.820513,4127.692307,4141.538461,4130.769231,4120.51282,4139.230769,4131.538461,138,12,,,,,,,,,,,,,,,,,
71,16,4123.076923,4111.282051,4120.128205,4087.051282,4119.487179,4120.25641,4187.948718,4132.179487,4132.948718,4155.128205,4136.794872,4125.769231,4143.974359,4137.435897,37,5,,,,,,,,,,,,,,,,,
